Iteration,Flip,Total_Tails,Ratio
62702,T,31257,0.4985
62703,H,31257,0.4985
62704,H,31257,0.4985
62705,H,31257,0.4985
62706,T,31258,0.4985
62707,H,31258,0.4985
62708,H,31258,0.4985
62709,H,31258,0.4985
62710,T,31259,0.4985
62711,H,31259,0.4985
62712,T,31260,0.4985
62713,H,31260,0.4985
62714,T,31261,0.4985
62715,H,31261,0.4985
62716,H,31261,0.4985
62717,T,31262,0.4985
62718,H,31262,0.4985
62719,T,31263,0.4985
62720,H,31263,0.4985
62721,T,31264,0.4985
62722,H,31264,0.4985
62723,H,31264,0.4984
62724,T,31265,0.4985
62725,T,31266,0.4985
62726,H,31266,0.4985
62727,H,31266,0.4984
62728,T,31267,0.4985
62729,H,31267,0.4984
62730,H,31267,0.4984
62731,H,31267,0.4984
62732,T,31268,0.4984
62733,H,31268,0.4984
62734,H,31268,0.4984
62735,T,31269,0.4984
62736,T,31270,0.4984
62737,T,31271,0.4984
62738,T,31272,0.4985
62739,T,31273,0.4985
62740,T,31274,0.4985
62741,T,31275,0.4985
62742,H,31275,0.4985
62743,H,31275,0.4985
62744,H,31275,0.4985
62745,T,31276,0.4985
62746,T,31277,0.4985
62747,T,31278,0.4985
62748,T,31279,0.4985
62749,H,31279,0.4985
62750,T,31280,0.4985
62751,T,31281,0.4985
62752,H,31281,0.4985
62753,T,31282,0.4985
62754,H,31282,0.4985
62755,T,31283,0.4985
62756,H,31283,0.4985
62757,H,31283,0.4985
62758,T,31284,0.4985
62759,T,31285,0.4985
62760,T,31286,0.4985
62761,H,31286,0.4985
62762,H,31286,0.4985
62763,T,31287,0.4985
62764,T,31288,0.4985
62765,H,31288,0.4985
62766,H,31288,0.4985
62767,H,31288,0.4985
62768,H,31288,0.4985
62769,T,31289,0.4985
62770,H,31289,0.4985
62771,T,31290,0.4985
62772,T,31291,0.4985
62773,T,31292,0.4985
62774,T,31293,0.4985
62775,H,31293,0.4985
62776,T,31294,0.4985
62777,H,31294,0.4985
62778,H,31294,0.4985
62779,T,31295,0.4985
62780,T,31296,0.4985
62781,T,31297,0.4985
62782,H,31297,0.4985
62783,T,31298,0.4985
62784,T,31299,0.4985
62785,H,31299,0.4985
62786,T,31300,0.4985
62787,T,31301,0.4985
62788,H,31301,0.4985
62789,H,31301,0.4985
62790,T,31302,0.4985
62791,T,31303,0.4985
62792,T,31304,0.4985
62793,H,31304,0.4985
62794,T,31305,0.4985
62795,T,31306,0.4985
62796,H,31306,0.4985
62797,T,31307,0.4985
62798,H,31307,0.4985
62799,H,31307,0.4985
62800,H,31307,0.4985
62801,T,31308,0.4985
62802,T,31309,0.4985
62803,H,31309,0.4985
62804,T,31310,0.4985
62805,T,31311,0.4985
62806,T,31312,0.4986
62807,H,31312,0.4985
62808,T,31313,0.4986
62809,H,31313,0.4985
62810,T,31314,0.4986
62811,H,31314,0.4985
62812,T,31315,0.4986
62813,T,31316,0.4986
62814,H,31316,0.4986
62815,T,31317,0.4986
62816,H,31317,0.4986
62817,H,31317,0.4985
62818,T,31318,0.4986
62819,T,31319,0.4986
62820,H,31319,0.4986
62821,T,31320,0.4986
62822,T,31321,0.4986
62823,H,31321,0.4986
62824,H,31321,0.4986
62825,H,31321,0.4985
62826,H,31321,0.4985
62827,T,31322,0.4985
62828,H,31322,0.4985
62829,H,31322,0.4985
62830,H,31322,0.4985
62831,T,31323,0.4985
62832,H,31323,0.4985
62833,T,31324,0.4985
62834,T,31325,0.4985
62835,H,31325,0.4985
62836,T,31326,0.4985
62837,H,31326,0.4985
62838,H,31326,0.4985
62839,T,31327,0.4985
62840,H,31327,0.4985
62841,H,31327,0.4985
62842,H,31327,0.4985
62843,T,31328,0.4985
62844,T,31329,0.4985
62845,T,31330,0.4985
62846,T,31331,0.4985
62847,H,31331,0.4985
62848,T,31332,0.4985
62849,H,31332,0.4985
62850,T,31333,0.4985
62851,T,31334,0.4985
62852,T,31335,0.4986
62853,H,31335,0.4985
62854,T,31336,0.4986
62855,T,31337,0.4986
62856,T,31338,0.4986
62857,H,31338,0.4986
62858,T,31339,0.4986
62859,H,31339,0.4986
62860,T,31340,0.4986
62861,H,31340,0.4986
62862,H,31340,0.4986
62863,H,31340,0.4985
62864,T,31341,0.4986
62865,H,31341,0.4985
62866,T,31342,0.4986
62867,T,31343,0.4986
62868,H,31343,0.4986
62869,H,31343,0.4985
62870,T,31344,0.4986
62871,H,31344,0.4985
62872,H,31344,0.4985
62873,H,31344,0.4985
62874,H,31344,0.4985
62875,H,31344,0.4985
62876,T,31345,0.4985
62877,T,31346,0.4985
62878,H,31346,0.4985
62879,H,31346,0.4985
62880,H,31346,0.4985
62881,T,31347,0.4985
62882,H,31347,0.4985
62883,T,31348,0.4985
62884,H,31348,0.4985
62885,H,31348,0.4985
62886,T,31349,0.4985
62887,T,31350,0.4985
62888,H,31350,0.4985
62889,H,31350,0.4985
62890,T,31351,0.4985
62891,H,31351,0.4985
62892,T,31352,0.4985
62893,T,31353,0.4985
62894,H,31353,0.4985
62895,T,31354,0.4985
62896,T,31355,0.4985
62897,T,31356,0.4985
62898,H,31356,0.4985
62899,T,31357,0.4985
62900,H,31357,0.4985
62901,T,31358,0.4985
62902,H,31358,0.4985
62903,H,31358,0.4985
62904,H,31358,0.4985
62905,H,31358,0.4985
62906,T,31359,0.4985
62907,T,31360,0.4985
62908,H,31360,0.4985
62909,H,31360,0.4985
62910,H,31360,0.4985
62911,H,31360,0.4985
62912,T,31361,0.4985
62913,T,31362,0.4985
62914,H,31362,0.4985
62915,T,31363,0.4985
62916,T,31364,0.4985
62917,H,31364,0.4985
62918,T,31365,0.4985
62919,T,31366,0.4985
62920,T,31367,0.4985
62921,T,31368,0.4985
62922,T,31369,0.4985
62923,H,31369,0.4985
62924,H,31369,0.4985
62925,H,31369,0.4985
62926,T,31370,0.4985
62927,T,31371,0.4985
62928,T,31372,0.4985
62929,T,31373,0.4985
62930,T,31374,0.4986
62931,T,31375,0.4986
62932,T,31376,0.4986
62933,H,31376,0.4986
62934,H,31376,0.4986
62935,T,31377,0.4986
62936,T,31378,0.4986
62937,T,31379,0.4986
62938,H,31379,0.4986
62939,T,31380,0.4986
62940,H,31380,0.4986
62941,T,31381,0.4986
62942,H,31381,0.4986
62943,H,31381,0.4986
62944,H,31381,0.4986
62945,H,31381,0.4985
62946,H,31381,0.4985
62947,H,31381,0.4985
62948,T,31382,0.4985
62949,H,31382,0.4985
62950,H,31382,0.4985
62951,H,31382,0.4985
62952,T,31383,0.4985
62953,T,31384,0.4985
62954,T,31385,0.4985
62955,T,31386,0.4985
62956,H,31386,0.4985
62957,H,31386,0.4985
62958,H,31386,0.4985
62959,H,31386,0.4985
62960,H,31386,0.4985
62961,H,31386,0.4985
62962,T,31387,0.4985
62963,T,31388,0.4985
62964,T,31389,0.4985
62965,H,31389,0.4985
62966,T,31390,0.4985
62967,H,31390,0.4985
62968,H,31390,0.4985
62969,T,31391,0.4985
62970,T,31392,0.4985
62971,T,31393,0.4985
62972,T,31394,0.4985
62973,H,31394,0.4985
62974,H,31394,0.4985
62975,H,31394,0.4985
62976,H,31394,0.4985
62977,T,31395,0.4985
62978,T,31396,0.4985
62979,T,31397,0.4985
62980,T,31398,0.4985
62981,H,31398,0.4985
62982,H,31398,0.4985
62983,H,31398,0.4985
62984,H,31398,0.4985
62985,T,31399,0.4985
62986,T,31400,0.4985
62987,T,31401,0.4985
62988,H,31401,0.4985
62989,H,31401,0.4985
62990,H,31401,0.4985
62991,H,31401,0.4985
62992,T,31402,0.4985
62993,T,31403,0.4985
62994,T,31404,0.4985
62995,H,31404,0.4985
62996,T,31405,0.4985
62997,T,31406,0.4985
62998,H,31406,0.4985
62999,T,31407,0.4985
63000,H,31407,0.4985
63001,T,31408,0.4985
63002,H,31408,0.4985
63003,T,31409,0.4985
63004,T,31410,0.4985
63005,T,31411,0.4985
63006,H,31411,0.4985
63007,H,31411,0.4985
63008,H,31411,0.4985
63009,T,31412,0.4985
63010,T,31413,0.4985
63011,H,31413,0.4985
63012,H,31413,0.4985
63013,T,31414,0.4985
63014,T,31415,0.4985
63015,T,31416,0.4985
63016,H,31416,0.4985
63017,H,31416,0.4985
63018,T,31417,0.4985
63019,T,31418,0.4985
63020,T,31419,0.4986
63021,T,31420,0.4986
63022,T,31421,0.4986
63023,H,31421,0.4986
63024,T,31422,0.4986
63025,T,31423,0.4986
63026,T,31424,0.4986
63027,H,31424,0.4986
63028,H,31424,0.4986
63029,T,31425,0.4986
63030,T,31426,0.4986
63031,H,31426,0.4986
63032,H,31426,0.4986
63033,T,31427,0.4986
63034,H,31427,0.4986
63035,H,31427,0.4986
63036,H,31427,0.4986
63037,H,31427,0.4985
63038,H,31427,0.4985
63039,H,31427,0.4985
63040,H,31427,0.4985
63041,T,31428,0.4985
63042,H,31428,0.4985
63043,H,31428,0.4985
63044,T,31429,0.4985
63045,H,31429,0.4985
63046,T,31430,0.4985
63047,T,31431,0.4985
63048,H,31431,0.4985
63049,H,31431,0.4985
63050,T,31432,0.4985
63051,T,31433,0.4985
63052,T,31434,0.4985
63053,T,31435,0.4985
63054,T,31436,0.4986
63055,T,31437,0.4986
63056,H,31437,0.4986
63057,H,31437,0.4985
63058,T,31438,0.4986
63059,H,31438,0.4985
63060,T,31439,0.4986
63061,T,31440,0.4986
63062,H,31440,0.4986
63063,T,31441,0.4986
63064,T,31442,0.4986
63065,H,31442,0.4986
63066,T,31443,0.4986
63067,H,31443,0.4986
63068,T,31444,0.4986
63069,H,31444,0.4986
63070,H,31444,0.4986
63071,T,31445,0.4986
63072,T,31446,0.4986
63073,T,31447,0.4986
63074,H,31447,0.4986
63075,T,31448,0.4986
63076,T,31449,0.4986
63077,T,31450,0.4986
63078,H,31450,0.4986
63079,T,31451,0.4986
63080,T,31452,0.4986
63081,T,31453,0.4986
63082,H,31453,0.4986
63083,T,31454,0.4986
63084,H,31454,0.4986
63085,H,31454,0.4986
63086,T,31455,0.4986
63087,T,31456,0.4986
63088,T,31457,0.4986
63089,T,31458,0.4986
63090,H,31458,0.4986
63091,H,31458,0.4986
63092,H,31458,0.4986
63093,T,31459,0.4986
63094,T,31460,0.4986
63095,T,31461,0.4986
63096,T,31462,0.4986
63097,H,31462,0.4986
63098,H,31462,0.4986
63099,H,31462,0.4986
63100,T,31463,0.4986
63101,H,31463,0.4986
63102,H,31463,0.4986
63103,H,31463,0.4986
63104,T,31464,0.4986
63105,H,31464,0.4986
63106,H,31464,0.4986
63107,T,31465,0.4986
63108,T,31466,0.4986
63109,T,31467,0.4986
63110,H,31467,0.4986
63111,H,31467,0.4986
63112,T,31468,0.4986
63113,H,31468,0.4986
63114,T,31469,0.4986
63115,T,31470,0.4986
63116,H,31470,0.4986
63117,H,31470,0.4986
63118,T,31471,0.4986
63119,T,31472,0.4986
63120,H,31472,0.4986
63121,H,31472,0.4986
63122,T,31473,0.4986
63123,H,31473,0.4986
63124,T,31474,0.4986
63125,H,31474,0.4986
63126,H,31474,0.4986
63127,T,31475,0.4986
63128,H,31475,0.4986
63129,H,31475,0.4986
63130,T,31476,0.4986
63131,T,31477,0.4986
63132,H,31477,0.4986
63133,T,31478,0.4986
63134,T,31479,0.4986
63135,T,31480,0.4986
63136,T,31481,0.4986
63137,T,31482,0.4986
63138,T,31483,0.4986
63139,T,31484,0.4986
63140,H,31484,0.4986
63141,H,31484,0.4986
63142,T,31485,0.4986
63143,T,31486,0.4986
63144,T,31487,0.4987
63145,H,31487,0.4986
63146,T,31488,0.4987
63147,H,31488,0.4986
63148,H,31488,0.4986
63149,T,31489,0.4986
63150,H,31489,0.4986
63151,T,31490,0.4986
63152,H,31490,0.4986
63153,H,31490,0.4986
63154,H,31490,0.4986
63155,H,31490,0.4986
63156,H,31490,0.4986
63157,H,31490,0.4986
63158,H,31490,0.4986
63159,H,31490,0.4986
63160,T,31491,0.4986
63161,H,31491,0.4986
63162,H,31491,0.4986
63163,T,31492,0.4986
63164,T,31493,0.4986
63165,H,31493,0.4986
63166,H,31493,0.4986
63167,H,31493,0.4986
63168,T,31494,0.4986
63169,T,31495,0.4986
63170,H,31495,0.4986
63171,H,31495,0.4986
63172,H,31495,0.4986
63173,T,31496,0.4986
63174,H,31496,0.4986
63175,T,31497,0.4986
63176,T,31498,0.4986
63177,H,31498,0.4986
63178,H,31498,0.4986
63179,T,31499,0.4986
63180,T,31500,0.4986
63181,H,31500,0.4986
63182,T,31501,0.4986
63183,H,31501,0.4986
63184,T,31502,0.4986
63185,H,31502,0.4986
63186,T,31503,0.4986
63187,T,31504,0.4986
63188,H,31504,0.4986
63189,T,31505,0.4986
63190,T,31506,0.4986
63191,T,31507,0.4986
63192,H,31507,0.4986
63193,H,31507,0.4986
63194,T,31508,0.4986
63195,H,31508,0.4986
63196,T,31509,0.4986
63197,T,31510,0.4986
63198,H,31510,0.4986
63199,H,31510,0.4986
63200,H,31510,0.4986
63201,H,31510,0.4986
63202,H,31510,0.4986
63203,T,31511,0.4986
63204,T,31512,0.4986
63205,H,31512,0.4986
63206,H,31512,0.4986
63207,T,31513,0.4986
63208,T,31514,0.4986
63209,T,31515,0.4986
63210,H,31515,0.4986
63211,T,31516,0.4986
63212,T,31517,0.4986
63213,H,31517,0.4986
63214,H,31517,0.4986
63215,H,31517,0.4986
63216,T,31518,0.4986
63217,T,31519,0.4986
63218,H,31519,0.4986
63219,H,31519,0.4986
63220,T,31520,0.4986
63221,T,31521,0.4986
63222,T,31522,0.4986
63223,H,31522,0.4986
63224,T,31523,0.4986
63225,T,31524,0.4986
63226,H,31524,0.4986
63227,H,31524,0.4986
63228,H,31524,0.4986
63229,T,31525,0.4986
63230,T,31526,0.4986
63231,T,31527,0.4986
63232,T,31528,0.4986
63233,H,31528,0.4986
63234,H,31528,0.4986
63235,H,31528,0.4986
63236,H,31528,0.4986
63237,H,31528,0.4986
63238,H,31528,0.4986
63239,H,31528,0.4986
63240,T,31529,0.4986
63241,H,31529,0.4986
63242,T,31530,0.4986
63243,H,31530,0.4986
63244,H,31530,0.4985
63245,H,31530,0.4985
63246,T,31531,0.4985
63247,T,31532,0.4986
63248,H,31532,0.4985
63249,T,31533,0.4986
63250,H,31533,0.4985
63251,T,31534,0.4986
63252,H,31534,0.4985
63253,T,31535,0.4986
63254,H,31535,0.4985
63255,T,31536,0.4986
63256,T,31537,0.4986
63257,T,31538,0.4986
63258,H,31538,0.4986
63259,T,31539,0.4986
63260,T,31540,0.4986
63261,H,31540,0.4986
63262,T,31541,0.4986
63263,H,31541,0.4986
63264,H,31541,0.4986
63265,H,31541,0.4986
63266,H,31541,0.4985
63267,H,31541,0.4985
63268,H,31541,0.4985
63269,T,31542,0.4985
63270,T,31543,0.4985
63271,H,31543,0.4985
63272,T,31544,0.4985
63273,H,31544,0.4985
63274,H,31544,0.4985
63275,T,31545,0.4985
63276,T,31546,0.4985
63277,H,31546,0.4985
63278,H,31546,0.4985
63279,H,31546,0.4985
63280,H,31546,0.4985
63281,H,31546,0.4985
63282,H,31546,0.4985
63283,T,31547,0.4985
63284,T,31548,0.4985
63285,T,31549,0.4985
63286,T,31550,0.4985
63287,T,31551,0.4985
63288,T,31552,0.4985
63289,T,31553,0.4986
63290,T,31554,0.4986
63291,H,31554,0.4986
63292,H,31554,0.4985
63293,T,31555,0.4986
63294,T,31556,0.4986
63295,T,31557,0.4986
63296,H,31557,0.4986
63297,T,31558,0.4986
63298,H,31558,0.4986
63299,H,31558,0.4986
63300,T,31559,0.4986
63301,T,31560,0.4986
63302,H,31560,0.4986
63303,H,31560,0.4986
63304,H,31560,0.4985
63305,T,31561,0.4986
63306,T,31562,0.4986
63307,H,31562,0.4986
63308,T,31563,0.4986
63309,T,31564,0.4986
63310,T,31565,0.4986
63311,H,31565,0.4986
63312,H,31565,0.4986
63313,T,31566,0.4986
63314,T,31567,0.4986
63315,T,31568,0.4986
63316,H,31568,0.4986
63317,T,31569,0.4986
63318,H,31569,0.4986
63319,H,31569,0.4986
63320,H,31569,0.4986
63321,H,31569,0.4986
63322,T,31570,0.4986
63323,T,31571,0.4986
63324,H,31571,0.4986
63325,H,31571,0.4986
63326,T,31572,0.4986
63327,H,31572,0.4986
63328,T,31573,0.4986
63329,H,31573,0.4986
63330,T,31574,0.4986
63331,T,31575,0.4986
63332,H,31575,0.4986
63333,H,31575,0.4986
63334,H,31575,0.4985
63335,H,31575,0.4985
63336,H,31575,0.4985
63337,T,31576,0.4985
63338,H,31576,0.4985
63339,T,31577,0.4985
63340,H,31577,0.4985
63341,H,31577,0.4985
63342,H,31577,0.4985
63343,T,31578,0.4985
63344,T,31579,0.4985
63345,H,31579,0.4985
63346,H,31579,0.4985
63347,H,31579,0.4985
63348,T,31580,0.4985
63349,T,31581,0.4985
63350,H,31581,0.4985
63351,T,31582,0.4985
63352,H,31582,0.4985
63353,T,31583,0.4985
63354,H,31583,0.4985
63355,T,31584,0.4985
63356,H,31584,0.4985
63357,T,31585,0.4985
63358,T,31586,0.4985
63359,T,31587,0.4985
63360,H,31587,0.4985
63361,H,31587,0.4985
63362,H,31587,0.4985
63363,T,31588,0.4985
63364,H,31588,0.4985
63365,T,31589,0.4985
63366,H,31589,0.4985
63367,T,31590,0.4985
63368,T,31591,0.4985
63369,H,31591,0.4985
63370,H,31591,0.4985
63371,H,31591,0.4985
63372,T,31592,0.4985
63373,H,31592,0.4985
63374,H,31592,0.4985
63375,H,31592,0.4985
63376,T,31593,0.4985
63377,H,31593,0.4985
63378,H,31593,0.4985
63379,T,31594,0.4985
63380,T,31595,0.4985
63381,H,31595,0.4985
63382,H,31595,0.4985
63383,T,31596,0.4985
63384,T,31597,0.4985
63385,T,31598,0.4985
63386,H,31598,0.4985
63387,T,31599,0.4985
63388,T,31600,0.4985
63389,T,31601,0.4985
63390,T,31602,0.4985
63391,H,31602,0.4985
63392,T,31603,0.4985
63393,T,31604,0.4985
63394,H,31604,0.4985
63395,T,31605,0.4985
63396,H,31605,0.4985
63397,H,31605,0.4985
63398,H,31605,0.4985
63399,H,31605,0.4985
63400,T,31606,0.4985
63401,T,31607,0.4985
63402,H,31607,0.4985
63403,H,31607,0.4985
63404,H,31607,0.4985
63405,T,31608,0.4985
63406,H,31608,0.4985
63407,T,31609,0.4985
63408,H,31609,0.4985
63409,T,31610,0.4985
63410,H,31610,0.4985
63411,T,31611,0.4985
63412,H,31611,0.4985
63413,H,31611,0.4985
63414,H,31611,0.4985
63415,T,31612,0.4985
63416,T,31613,0.4985
63417,H,31613,0.4985
63418,T,31614,0.4985
63419,T,31615,0.4985
63420,T,31616,0.4985
63421,H,31616,0.4985
63422,T,31617,0.4985
63423,H,31617,0.4985
63424,T,31618,0.4985
63425,T,31619,0.4985
63426,T,31620,0.4985
63427,T,31621,0.4985
63428,H,31621,0.4985
63429,T,31622,0.4985
63430,T,31623,0.4985
63431,H,31623,0.4985
63432,T,31624,0.4985
63433,T,31625,0.4986
63434,T,31626,0.4986
63435,H,31626,0.4986
63436,T,31627,0.4986
63437,T,31628,0.4986
63438,H,31628,0.4986
63439,T,31629,0.4986
63440,T,31630,0.4986
63441,H,31630,0.4986
63442,T,31631,0.4986
63443,T,31632,0.4986
63444,T,31633,0.4986
63445,T,31634,0.4986
63446,T,31635,0.4986
63447,H,31635,0.4986
63448,H,31635,0.4986
63449,T,31636,0.4986
63450,T,31637,0.4986
63451,H,31637,0.4986
63452,T,31638,0.4986
63453,T,31639,0.4986
63454,T,31640,0.4986
63455,H,31640,0.4986
63456,T,31641,0.4986
63457,H,31641,0.4986
63458,H,31641,0.4986
63459,T,31642,0.4986
63460,T,31643,0.4986
63461,H,31643,0.4986
63462,T,31644,0.4986
63463,H,31644,0.4986
63464,H,31644,0.4986
63465,H,31644,0.4986
63466,T,31645,0.4986
63467,T,31646,0.4986
63468,T,31647,0.4986
63469,H,31647,0.4986
63470,H,31647,0.4986
63471,T,31648,0.4986
63472,T,31649,0.4986
63473,H,31649,0.4986
63474,T,31650,0.4986
63475,H,31650,0.4986
63476,H,31650,0.4986
63477,H,31650,0.4986
63478,H,31650,0.4986
63479,H,31650,0.4986
63480,H,31650,0.4986
63481,H,31650,0.4986
63482,H,31650,0.4986
63483,H,31650,0.4986
63484,H,31650,0.4986
63485,H,31650,0.4985
63486,T,31651,0.4986
63487,T,31652,0.4986
63488,T,31653,0.4986
63489,T,31654,0.4986
63490,H,31654,0.4986
63491,H,31654,0.4986
63492,T,31655,0.4986
63493,T,31656,0.4986
63494,T,31657,0.4986
63495,T,31658,0.4986
63496,T,31659,0.4986
63497,T,31660,0.4986
63498,T,31661,0.4986
63499,H,31661,0.4986
63500,T,31662,0.4986
63501,H,31662,0.4986
63502,T,31663,0.4986
63503,T,31664,0.4986
63504,T,31665,0.4986
63505,T,31666,0.4986
63506,H,31666,0.4986
63507,T,31667,0.4986
63508,H,31667,0.4986
63509,H,31667,0.4986
63510,T,31668,0.4986
63511,T,31669,0.4986
63512,T,31670,0.4986
63513,H,31670,0.4986
63514,T,31671,0.4986
63515,T,31672,0.4987
63516,H,31672,0.4986
63517,T,31673,0.4987
63518,H,31673,0.4986
63519,T,31674,0.4987
63520,H,31674,0.4986
63521,H,31674,0.4986
63522,H,31674,0.4986
63523,H,31674,0.4986
63524,T,31675,0.4986
63525,T,31676,0.4986
63526,T,31677,0.4986
63527,H,31677,0.4986
63528,H,31677,0.4986
63529,H,31677,0.4986
63530,T,31678,0.4986
63531,T,31679,0.4986
63532,T,31680,0.4986
63533,H,31680,0.4986
63534,H,31680,0.4986
63535,H,31680,0.4986
63536,T,31681,0.4986
63537,H,31681,0.4986
63538,T,31682,0.4986
63539,T,31683,0.4986
63540,T,31684,0.4986
63541,H,31684,0.4986
63542,T,31685,0.4986
63543,T,31686,0.4987
63544,T,31687,0.4987
63545,T,31688,0.4987
63546,T,31689,0.4987
63547,H,31689,0.4987
63548,T,31690,0.4987
63549,H,31690,0.4987
63550,H,31690,0.4987
63551,T,31691,0.4987
63552,T,31692,0.4987
63553,H,31692,0.4987
63554,H,31692,0.4987
63555,H,31692,0.4987
63556,T,31693,0.4987
63557,H,31693,0.4987
63558,H,31693,0.4986
63559,T,31694,0.4987
63560,H,31694,0.4986
63561,T,31695,0.4987
63562,H,31695,0.4986
63563,H,31695,0.4986
63564,T,31696,0.4986
63565,H,31696,0.4986
63566,H,31696,0.4986
63567,H,31696,0.4986
63568,H,31696,0.4986
63569,T,31697,0.4986
63570,H,31697,0.4986
63571,H,31697,0.4986
63572,H,31697,0.4986
63573,H,31697,0.4986
63574,H,31697,0.4986
63575,H,31697,0.4986
63576,H,31697,0.4986
63577,H,31697,0.4986
63578,T,31698,0.4986
63579,H,31698,0.4986
63580,H,31698,0.4986
63581,T,31699,0.4986
63582,T,31700,0.4986
63583,T,31701,0.4986
63584,H,31701,0.4986
63585,T,31702,0.4986
63586,H,31702,0.4986
63587,H,31702,0.4986
63588,T,31703,0.4986
63589,H,31703,0.4986
63590,H,31703,0.4986
63591,T,31704,0.4986
63592,H,31704,0.4986
63593,T,31705,0.4986
63594,T,31706,0.4986
63595,T,31707,0.4986
63596,H,31707,0.4986
63597,H,31707,0.4986
63598,H,31707,0.4986
63599,H,31707,0.4985
63600,T,31708,0.4986
63601,T,31709,0.4986
63602,T,31710,0.4986
63603,T,31711,0.4986
63604,H,31711,0.4986
63605,T,31712,0.4986
63606,H,31712,0.4986
63607,T,31713,0.4986
63608,H,31713,0.4986
63609,H,31713,0.4986
63610,T,31714,0.4986
63611,H,31714,0.4986
63612,H,31714,0.4986
63613,T,31715,0.4986
63614,H,31715,0.4986
63615,H,31715,0.4985
63616,H,31715,0.4985
63617,T,31716,0.4985
63618,T,31717,0.4986
63619,H,31717,0.4985
63620,H,31717,0.4985
63621,H,31717,0.4985
63622,T,31718,0.4985
63623,H,31718,0.4985
63624,T,31719,0.4985
63625,T,31720,0.4985
63626,H,31720,0.4985
63627,H,31720,0.4985
63628,T,31721,0.4985
63629,T,31722,0.4985
63630,H,31722,0.4985
63631,H,31722,0.4985
63632,T,31723,0.4985
63633,H,31723,0.4985
63634,T,31724,0.4985
63635,T,31725,0.4985
63636,H,31725,0.4985
63637,T,31726,0.4985
63638,T,31727,0.4986
63639,T,31728,0.4986
63640,H,31728,0.4986
63641,T,31729,0.4986
63642,H,31729,0.4986
63643,T,31730,0.4986
63644,T,31731,0.4986
63645,T,31732,0.4986
63646,H,31732,0.4986
63647,H,31732,0.4986
63648,T,31733,0.4986
63649,H,31733,0.4986
63650,T,31734,0.4986
63651,T,31735,0.4986
63652,T,31736,0.4986
63653,H,31736,0.4986
63654,T,31737,0.4986
63655,H,31737,0.4986
63656,H,31737,0.4986
63657,T,31738,0.4986
63658,H,31738,0.4986
63659,T,31739,0.4986
63660,H,31739,0.4986
63661,H,31739,0.4986
63662,H,31739,0.4986
63663,T,31740,0.4986
63664,H,31740,0.4986
63665,H,31740,0.4985
63666,T,31741,0.4986
63667,T,31742,0.4986
63668,T,31743,0.4986
63669,H,31743,0.4986
63670,T,31744,0.4986
63671,T,31745,0.4986
63672,H,31745,0.4986
63673,T,31746,0.4986
63674,T,31747,0.4986
63675,H,31747,0.4986
63676,H,31747,0.4986
63677,H,31747,0.4986
63678,H,31747,0.4986
63679,H,31747,0.4985
63680,H,31747,0.4985
63681,H,31747,0.4985
63682,T,31748,0.4985
63683,H,31748,0.4985
63684,H,31748,0.4985
63685,T,31749,0.4985
63686,H,31749,0.4985
63687,T,31750,0.4985
63688,T,31751,0.4985
63689,H,31751,0.4985
63690,T,31752,0.4985
63691,T,31753,0.4985
63692,H,31753,0.4985
63693,T,31754,0.4985
63694,H,31754,0.4985
63695,H,31754,0.4985
63696,T,31755,0.4985
63697,H,31755,0.4985
63698,H,31755,0.4985
63699,H,31755,0.4985
63700,H,31755,0.4985
63701,H,31755,0.4985
63702,H,31755,0.4985
63703,H,31755,0.4985
63704,H,31755,0.4985
63705,H,31755,0.4985
63706,H,31755,0.4985
63707,T,31756,0.4985
63708,T,31757,0.4985
63709,H,31757,0.4985
63710,H,31757,0.4985
63711,T,31758,0.4985
63712,H,31758,0.4985
63713,H,31758,0.4985
63714,T,31759,0.4985
63715,H,31759,0.4985
63716,T,31760,0.4985
63717,T,31761,0.4985
63718,H,31761,0.4985
63719,H,31761,0.4985
63720,T,31762,0.4985
63721,H,31762,0.4985
63722,H,31762,0.4984
63723,T,31763,0.4985
63724,T,31764,0.4985
63725,T,31765,0.4985
63726,H,31765,0.4985
63727,H,31765,0.4985
63728,H,31765,0.4984
63729,T,31766,0.4985
63730,T,31767,0.4985
63731,T,31768,0.4985
63732,T,31769,0.4985
63733,T,31770,0.4985
63734,T,31771,0.4985
63735,H,31771,0.4985
63736,H,31771,0.4985
63737,T,31772,0.4985
63738,H,31772,0.4985
63739,H,31772,0.4985
63740,T,31773,0.4985
63741,H,31773,0.4985
63742,T,31774,0.4985
63743,T,31775,0.4985
63744,H,31775,0.4985
63745,H,31775,0.4985
63746,T,31776,0.4985
63747,T,31777,0.4985
63748,T,31778,0.4985
63749,T,31779,0.4985
63750,H,31779,0.4985
63751,H,31779,0.4985
63752,H,31779,0.4985
63753,H,31779,0.4985
63754,T,31780,0.4985
63755,T,31781,0.4985
63756,H,31781,0.4985
63757,H,31781,0.4985
63758,T,31782,0.4985
63759,H,31782,0.4985
63760,T,31783,0.4985
63761,H,31783,0.4985
63762,H,31783,0.4985
63763,T,31784,0.4985
63764,T,31785,0.4985
63765,H,31785,0.4985
63766,T,31786,0.4985
63767,H,31786,0.4985
63768,T,31787,0.4985
63769,H,31787,0.4985
